1-Wire/iButton Part Number: DS1921G-F5,,
1-Wire/iButton Registration Number: 7600000039DD1921,,
Is Mission Active?  true,,
Mission Start:  Thu Jun 23 23:01:00 MDT 2016,,
Sample Rate:  Every 60 minute(s),,
Number of Mission Samples:  1341,,
Total Samples:  1397,,
Roll Over Enabled?  false,,
Roll Over Occurred?  Roll over has NOT occurred,,
Active Alarms:  None fired,,
Next Clock Alarm At:  Disabled,,
High Temperature Alarm:  85 •À_C,,
Low Temperature Alarm:  -40 •À_C,,
,,
Date/Time,Unit,Value
06/07/2016 22:01,C,19.5
06/07/2016 23:01,C,18.5
07/07/2016 00:01,C,17.5
07/07/2016 01:01,C,17
07/07/2016 02:01,C,16
07/07/2016 03:01,C,15.5
07/07/2016 04:01,C,15
07/07/2016 05:01,C,14
07/07/2016 06:01,C,13.5
07/07/2016 07:01,C,13.5
07/07/2016 08:01,C,13
07/07/2016 09:01,C,13
07/07/2016 10:01,C,13.5
07/07/2016 11:01,C,14
07/07/2016 12:01,C,14.5
07/07/2016 13:01,C,15
07/07/2016 14:01,C,16.5
07/07/2016 15:01,C,18
07/07/2016 16:01,C,19
07/07/2016 17:01,C,20
07/07/2016 18:01,C,21
07/07/2016 19:01,C,21.5
07/07/2016 20:01,C,21
07/07/2016 21:01,C,20.5
07/07/2016 22:01,C,19.5
07/07/2016 23:01,C,19
08/07/2016 00:01,C,18
08/07/2016 01:01,C,17
08/07/2016 02:01,C,16.5
08/07/2016 03:01,C,16
08/07/2016 04:01,C,15.5
08/07/2016 05:01,C,15
08/07/2016 06:01,C,14.5
08/07/2016 07:01,C,14
08/07/2016 08:01,C,14
08/07/2016 09:01,C,14.5
08/07/2016 10:01,C,15
08/07/2016 11:01,C,15.5
08/07/2016 12:01,C,16.5
08/07/2016 13:01,C,18
08/07/2016 14:01,C,18.5
08/07/2016 15:01,C,19.5
08/07/2016 16:01,C,20.5
08/07/2016 17:01,C,21.5
08/07/2016 18:01,C,22
08/07/2016 19:01,C,22
08/07/2016 20:01,C,22
08/07/2016 21:01,C,21.5
08/07/2016 22:01,C,21
08/07/2016 23:01,C,20
09/07/2016 00:01,C,19
09/07/2016 01:01,C,18.5
09/07/2016 02:01,C,17.5
09/07/2016 03:01,C,16.5
09/07/2016 04:01,C,16
09/07/2016 05:01,C,15
09/07/2016 06:01,C,14.5
09/07/2016 07:01,C,14
09/07/2016 08:01,C,14
09/07/2016 09:01,C,14
09/07/2016 10:01,C,15
09/07/2016 11:01,C,15.5
09/07/2016 12:01,C,17
09/07/2016 13:01,C,18
09/07/2016 14:01,C,19.5
09/07/2016 15:01,C,21
09/07/2016 16:01,C,22.5
09/07/2016 17:01,C,23.5
09/07/2016 18:01,C,24
09/07/2016 19:01,C,24.5
09/07/2016 20:01,C,24
09/07/2016 21:01,C,23.5
09/07/2016 22:01,C,22.5
09/07/2016 23:01,C,21
10/07/2016 00:01,C,20
10/07/2016 01:01,C,19
10/07/2016 02:01,C,18
10/07/2016 03:01,C,17
10/07/2016 04:01,C,16.5
10/07/2016 05:01,C,15.5
10/07/2016 06:01,C,15
10/07/2016 07:01,C,14.5
10/07/2016 08:01,C,14.5
10/07/2016 09:01,C,14
10/07/2016 10:01,C,14
10/07/2016 11:01,C,14.5
10/07/2016 12:01,C,14.5
10/07/2016 13:01,C,15
10/07/2016 14:01,C,15
10/07/2016 15:01,C,15
10/07/2016 16:01,C,15
10/07/2016 17:01,C,15.5
10/07/2016 18:01,C,17
10/07/2016 19:01,C,18
10/07/2016 20:01,C,18.5
10/07/2016 21:01,C,18
10/07/2016 22:01,C,17.5
10/07/2016 23:01,C,17
11/07/2016 00:01,C,16.5
11/07/2016 01:01,C,16
11/07/2016 02:01,C,15.5
11/07/2016 03:01,C,15
11/07/2016 04:01,C,15
11/07/2016 05:01,C,14.5
11/07/2016 06:01,C,14
11/07/2016 07:01,C,14
11/07/2016 08:01,C,13.5
11/07/2016 09:01,C,13.5
11/07/2016 10:01,C,13.5
11/07/2016 11:01,C,14
11/07/2016 12:01,C,14.5
11/07/2016 13:01,C,15.5
11/07/2016 14:01,C,17
11/07/2016 15:01,C,18
11/07/2016 16:01,C,19.5
11/07/2016 17:01,C,20.5
11/07/2016 18:01,C,21
11/07/2016 19:01,C,21.5
11/07/2016 20:01,C,22
11/07/2016 21:01,C,21.5
11/07/2016 22:01,C,21
11/07/2016 23:01,C,20
12/07/2016 00:01,C,19
12/07/2016 01:01,C,18
12/07/2016 02:01,C,17.5
12/07/2016 03:01,C,17
12/07/2016 04:01,C,16.5
12/07/2016 05:01,C,16
12/07/2016 06:01,C,15.5
12/07/2016 07:01,C,15
12/07/2016 08:01,C,15
12/07/2016 09:01,C,15
12/07/2016 10:01,C,15.5
12/07/2016 11:01,C,16.5
12/07/2016 12:01,C,17
12/07/2016 13:01,C,18.5
12/07/2016 14:01,C,19.5
12/07/2016 15:01,C,21.5
12/07/2016 16:01,C,22.5
12/07/2016 17:01,C,23
12/07/2016 18:01,C,22.5
12/07/2016 19:01,C,22.5
12/07/2016 20:01,C,22
12/07/2016 21:01,C,21
12/07/2016 22:01,C,20.5
12/07/2016 23:01,C,19.5
13/07/2016 00:01,C,19
13/07/2016 01:01,C,18
13/07/2016 02:01,C,17.5
13/07/2016 03:01,C,16.5
13/07/2016 04:01,C,16
13/07/2016 05:01,C,15.5
13/07/2016 06:01,C,15
13/07/2016 07:01,C,15
13/07/2016 08:01,C,15
13/07/2016 09:01,C,15
13/07/2016 10:01,C,15.5
13/07/2016 11:01,C,17
13/07/2016 12:01,C,17.5
13/07/2016 13:01,C,19
13/07/2016 14:01,C,20.5
13/07/2016 15:01,C,22
13/07/2016 16:01,C,23.5
13/07/2016 17:01,C,24.5
13/07/2016 18:01,C,25
13/07/2016 19:01,C,24
13/07/2016 20:01,C,23.5
13/07/2016 21:01,C,23
13/07/2016 22:01,C,22
13/07/2016 23:01,C,21
14/07/2016 00:01,C,20.5
14/07/2016 01:01,C,19.5
14/07/2016 02:01,C,18.5
14/07/2016 03:01,C,18
14/07/2016 04:01,C,17.5
14/07/2016 05:01,C,17
14/07/2016 06:01,C,16.5
14/07/2016 07:01,C,16
14/07/2016 08:01,C,16
14/07/2016 09:01,C,16
14/07/2016 10:01,C,16.5
14/07/2016 11:01,C,17
14/07/2016 12:01,C,18
14/07/2016 13:01,C,19
14/07/2016 14:01,C,20.5
14/07/2016 15:01,C,22
14/07/2016 16:01,C,23
14/07/2016 17:01,C,24.5
14/07/2016 18:01,C,24.5
14/07/2016 19:01,C,23.5
