"","Tea_ID","Tea_Type","Region","Site","Plot","Lat","Lon","Elevation","Initial","Depth","Burial","Recovery","Days","Season","Final","Label","Tea_init","Tea_final","Loss","Treatment","Contributor","Soil.moisture","Additional.information","latlon"
"108","K78","Rooibos","Kluane","Common Garden","S_1",61.03248,-138.40834,792,2.255,8,2016-06-23,2016-08-14,52,"Summer","1.565","Yes",1.893,1.315943356,0.30483710723719,"Moisture","Eleanor Walker, Haydn Thomas",NA,"saturated","61.03248_-138.40834"
"109","K79","Rooibos","Kluane","Common Garden","S_1",61.03248,-138.40834,792,2.258,8,2016-06-23,2016-08-14,52,"Summer","1.766","Yes",1.896,1.516943356,0.199924390295359,"Moisture","Eleanor Walker, Haydn Thomas",NA,"saturated","61.03248_-138.40834"
"110","K80","Rooibos","Kluane","Common Garden","S_1",61.03248,-138.40834,792,2.303,8,2016-06-23,2016-08-14,52,"Summer","1.806","Yes",1.939,1.556943356,0.197037980402269,"Moisture","Eleanor Walker, Haydn Thomas",NA,"saturated","61.03248_-138.40834"
"111","K81","Rooibos","Kluane","Common Garden","S_1",61.03248,-138.40834,792,2.205,8,2016-06-23,2016-08-14,52,"Summer","1.697","Yes",1.846,1.447943356,0.215631984832069,"Moisture","Eleanor Walker, Haydn Thomas",NA,"saturated","61.03248_-138.40834"
"112","K82","Rooibos","Kluane","Common Garden","S_1",61.03248,-138.40834,792,2.227,8,2016-06-23,2016-08-14,52,"Summer","1.686","Yes",1.867,1.436943356,0.230346354579539,"Moisture","Eleanor Walker, Haydn Thomas",NA,"saturated","61.03248_-138.40834"
"113","K83","Rooibos","Kluane","Common Garden","D_1",61.03248,-138.40834,792,2.153,8,2016-06-23,2016-08-14,52,"Summer","1.718","Yes",1.797,1.468943356,0.182557954368392,"None","Eleanor Walker, Haydn Thomas",NA,"disturbance","61.03248_-138.40834"
"114","K84","Rooibos","Kluane","Common Garden","D_1",61.03248,-138.40834,792,2.238,8,2016-06-23,2016-08-14,52,"Summer","1.854","Yes",1.877,1.604943356,0.144942271710176,"None","Eleanor Walker, Haydn Thomas",NA,"disturbance","61.03248_-138.40834"
"115","K85","Rooibos","Kluane","Common Garden","D_1",61.03248,-138.40834,792,2.174,8,2016-06-23,2016-08-14,52,"Summer","1.777","Yes",1.817,1.527943356,0.159084559163456,"None","Eleanor Walker, Haydn Thomas",NA,"disturbance","61.03248_-138.40834"
"116","K86","Rooibos","Kluane","Common Garden","D_1",61.03248,-138.40834,792,2.206,8,2016-06-23,2016-08-14,52,"Summer","1.804","Yes",1.847,1.554943356,0.158124874932323,"None","Eleanor Walker, Haydn Thomas",NA,"disturbance","61.03248_-138.40834"
"117","K87","Rooibos","Kluane","Common Garden","D_1",61.03248,-138.40834,792,2.234,8,2016-06-23,2016-08-14,52,"Summer","1.801","Yes",1.874,1.551943356,0.171855199573106,"None","Eleanor Walker, Haydn Thomas",NA,"disturbance","61.03248_-138.40834"
"118","K88","Rooibos","Kluane","Common Garden","D_1",61.03248,-138.40834,792,2.222,8,2016-06-23,2016-08-14,52,"Summer","1.817","Yes",1.862,1.567943356,0.157925157894737,"None","Eleanor Walker, Haydn Thomas",NA,"disturbance","61.03248_-138.40834"
"119","K89","Rooibos","Kluane","Common Garden","DC_1",61.03248,-138.40834,792,2.193,8,2016-06-23,2016-08-14,52,"Summer","1.79","Yes",1.835,1.540943356,0.160248852316076,"Warming","Eleanor Walker, Haydn Thomas",NA,"disturbance, cover","61.03248_-138.40834"
"120","K90","Rooibos","Kluane","Common Garden","DC_1",61.03248,-138.40834,792,2.278,8,2016-06-23,2016-08-14,52,"Summer","1.859","Yes",1.915,1.609943356,0.159298508616188,"Warming","Eleanor Walker, Haydn Thomas",NA,"disturbance, cover","61.03248_-138.40834"
"121","K91","Rooibos","Kluane","Common Garden","DC_1",61.03248,-138.40834,792,2.254,8,2016-06-23,2016-08-14,52,"Summer","1.881","Yes",1.893,1.631943356,0.137906309561542,"Warming","Eleanor Walker, Haydn Thomas",NA,"disturbance, cover","61.03248_-138.40834"
"122","K92","Rooibos","Kluane","Common Garden","DC_1",61.03248,-138.40834,792,2.175,8,2016-06-23,2016-08-14,52,"Summer","1.807","Yes",1.818,1.557943356,0.143045458745875,"Warming","Eleanor Walker, Haydn Thomas",NA,"disturbance, cover","61.03248_-138.40834"
"123","K93","Rooibos","Kluane","Common Garden","DC_1",61.03248,-138.40834,792,2.206,8,2016-06-23,2016-08-14,52,"Summer","1.817","Yes",1.847,1.567943356,0.15108643421765,"Warming","Eleanor Walker, Haydn Thomas",NA,"disturbance, cover","61.03248_-138.40834"
"124","K94","Rooibos","Kluane","Common Garden","DC_1",61.03248,-138.40834,792,2.174,8,2016-06-23,2016-08-14,52,"Summer","1.768","Yes",1.817,1.518943356,0.164037778756191,"Warming","Eleanor Walker, Haydn Thomas",NA,"disturbance, cover","61.03248_-138.40834"
"125","K95","Rooibos","Kluane","Common Garden","LW_1",61.03248,-138.40834,792,2.183,8,2016-06-23,2016-08-14,52,"Summer","1.684","Yes",1.826,1.434943356,0.214160265060241,"Moisture","Eleanor Walker, Haydn Thomas",NA,"light water","61.03248_-138.40834"
"126","K96","Rooibos","Kluane","Common Garden","LW_1",61.03248,-138.40834,792,2.189,8,2016-06-23,2016-08-14,52,"Summer","1.681","Yes",1.831,1.431943356,0.217944644456581,"Moisture","Eleanor Walker, Haydn Thomas",NA,"light water","61.03248_-138.40834"
"127","K97","Rooibos","Kluane","Common Garden","LW_1",61.03248,-138.40834,792,2.216,8,2016-06-23,2016-08-14,52,"Summer","1.671","Yes",1.857,1.421943356,0.234279291330102,"Moisture","Eleanor Walker, Haydn Thomas",NA,"light water","61.03248_-138.40834"
"128","K98","Rooibos","Kluane","Common Garden","LW_1",61.03248,-138.40834,792,2.277,8,2016-06-23,2016-08-14,52,"Summer","1.83","Yes",1.914,1.580943356,0.174010785788924,"Moisture","Eleanor Walker, Haydn Thomas",NA,"light water","61.03248_-138.40834"
"129","K99","Rooibos","Kluane","Common Garden","LW_1",61.03248,-138.40834,792,2.319,8,2016-06-23,2016-08-14,52,"Summer","1.819","Yes",1.954,1.569943356,0.196548947799386,"Moisture","Eleanor Walker, Haydn Thomas",NA,"light water","61.03248_-138.40834"
"130","K100","Rooibos","Kluane","Common Garden","LW_1",61.03248,-138.40834,792,2.199,8,2016-06-23,2016-08-14,52,"Summer","1.721","Yes",1.841,1.471943356,0.200465314502988,"Moisture","Eleanor Walker, Haydn Thomas",NA,"light water","61.03248_-138.40834"
"131","K101","Rooibos","Kluane","Common Garden","NWC_1",61.03248,-138.40834,792,2.301,8,2016-06-23,2016-08-14,52,"Summer","1.865","Yes",1.937,1.615943356,0.165749429013939,"Warming","Eleanor Walker, Haydn Thomas",NA,"no water, cover","61.03248_-138.40834"
"132","K102","Rooibos","Kluane","Common Garden","NWC_1",61.03248,-138.40834,792,2.2,8,2016-06-23,2016-08-14,52,"Summer","1.852","Yes",1.842,1.602943356,0.129781022801303,"Warming","Eleanor Walker, Haydn Thomas",NA,"no water, cover","61.03248_-138.40834"
"133","K103","Rooibos","Kluane","Common Garden","NWC_1",61.03248,-138.40834,792,2.228,8,2016-06-23,2016-08-14,52,"Summer","1.775","Yes",1.868,1.525943356,0.183113835117773,"Warming","Eleanor Walker, Haydn Thomas",NA,"no water, cover","61.03248_-138.40834"
"134","K104","Rooibos","Kluane","Common Garden","NWC_1",61.03248,-138.40834,792,2.223,8,2016-06-23,2016-08-14,52,"Summer","1.787","Yes",1.863,1.537943356,0.174480216854536,"Warming","Eleanor Walker, Haydn Thomas",NA,"no water, cover","61.03248_-138.40834"
"135","K105","Rooibos","Kluane","Common Garden","NWC_1",61.03248,-138.40834,792,2.23,8,2016-06-23,2016-08-14,52,"Summer","1.802","Yes",1.87,1.552943356,0.169549007486631,"Warming","Eleanor Walker, Haydn Thomas",NA,"no water, cover","61.03248_-138.40834"
"136","K106","Rooibos","Kluane","Common Garden","NWC_1",61.03248,-138.40834,792,2.28,8,2016-06-23,2016-08-14,52,"Summer","1.953","Yes",1.917,1.703943356,0.111140659363589,"Warming","Eleanor Walker, Haydn Thomas",NA,"no water, cover","61.03248_-138.40834"
"137","K107","Rooibos","Kluane","Common Garden","LWC_2",61.03248,-138.40834,792,2.245,8,2016-06-23,2016-08-14,52,"Summer","1.714","Yes",1.884,1.464943356,0.22242921656051,"Warming + Moisture","Eleanor Walker, Haydn Thomas",NA,"light water, cover","61.03248_-138.40834"
"138","K108","Rooibos","Kluane","Common Garden","LWC_2",61.03248,-138.40834,792,2.215,8,2016-06-23,2016-08-14,52,"Summer","1.758","Yes",1.856,1.508943356,0.186991726293103,"Warming + Moisture","Eleanor Walker, Haydn Thomas",NA,"light water, cover","61.03248_-138.40834"
"139","K109","Rooibos","Kluane","Common Garden","LWC_2",61.03248,-138.40834,792,2.119,8,2016-06-23,2016-08-14,52,"Summer","1.744","Yes",1.765,1.494943356,0.153006597167139,"Warming + Moisture","Eleanor Walker, Haydn Thomas",NA,"light water, cover","61.03248_-138.40834"
"140","K110","Rooibos","Kluane","Common Garden","LWC_2",61.03248,-138.40834,792,2.249,8,2016-06-23,2016-08-14,52,"Summer","1.775","Yes",1.888,1.525943356,0.191767290254237,"Warming + Moisture","Eleanor Walker, Haydn Thomas",NA,"light water, cover","61.03248_-138.40834"
"141","K111","Rooibos","Kluane","Common Garden","LWC_2",61.03248,-138.40834,792,2.292,8,2016-06-23,2016-08-14,52,"Summer","1.789","Yes",1.928,1.539943356,0.201274192946058,"Warming + Moisture","Eleanor Walker, Haydn Thomas",NA,"light water, cover","61.03248_-138.40834"
"142","K112","Rooibos","Kluane","Common Garden","LWC_2",61.03248,-138.40834,792,2.217,8,2016-06-23,2016-08-14,52,"Summer","1.745","Yes",1.858,1.495943356,0.194863640473628,"Warming + Moisture","Eleanor Walker, Haydn Thomas",NA,"light water, cover","61.03248_-138.40834"
"143","K113","Rooibos","Kluane","Common Garden","NWC_2",61.03248,-138.40834,792,2.196,8,2016-06-23,2016-08-14,52,"Summer","1.74","Yes",1.838,1.490943356,0.188822983677911,"Warming","Eleanor Walker, Haydn Thomas",NA,"no water, cover","61.03248_-138.40834"
"144","K114","Rooibos","Kluane","Common Garden","NWC_2",61.03248,-138.40834,792,2.22,8,2016-06-23,2016-08-14,52,"Summer","1.894","Yes",1.86,1.644943356,0.115621851612903,"Warming","Eleanor Walker, Haydn Thomas",NA,"no water, cover","61.03248_-138.40834"
"145","K115","Rooibos","Kluane","Common Garden","NWC_2",61.03248,-138.40834,792,2.279,8,2016-06-23,2016-08-14,52,"Summer","1.848","Yes",1.916,1.598943356,0.165478415448852,"Warming","Eleanor Walker, Haydn Thomas",NA,"no water, cover","61.03248_-138.40834"
"146","K116","Rooibos","Kluane","Common Garden","NWC_2",61.03248,-138.40834,792,2.292,8,2016-06-23,2016-08-14,52,"Summer","1.946","Yes",1.928,1.696943356,0.119842657676348,"Warming","Eleanor Walker, Haydn Thomas",NA,"no water, cover","61.03248_-138.40834"
"147","K117","Rooibos","Kluane","Common Garden","NWC_2",61.03248,-138.40834,792,2.189,8,2016-06-23,2016-08-14,52,"Summer","1.859","Yes",1.831,1.609943356,0.120730007646095,"Warming","Eleanor Walker, Haydn Thomas",NA,"no water, cover","61.03248_-138.40834"
"148","K118","Rooibos","Kluane","Common Garden","NWC_2",61.03248,-138.40834,792,2.293,8,2016-06-23,2016-08-14,52,"Summer","1.92","Yes",1.929,1.670943356,0.133777420425091,"Warming","Eleanor Walker, Haydn Thomas",NA,"no water, cover","61.03248_-138.40834"
"149","K119","Rooibos","Kluane","Common Garden","S_2",61.03248,-138.40834,792,2.31,8,2016-06-23,2016-08-14,52,"Summer","1.68","Yes",1.945,1.430943356,0.264296475064267,"Moisture","Eleanor Walker, Haydn Thomas",NA,"saturated","61.03248_-138.40834"
"150","K120","Rooibos","Kluane","Common Garden","S_2",61.03248,-138.40834,792,2.233,8,2016-06-23,2016-08-14,52,"Summer","1.69","Yes",1.873,1.440943356,0.230676264815804,"Moisture","Eleanor Walker, Haydn Thomas",NA,"saturated","61.03248_-138.40834"
"151","K121","Rooibos","Kluane","Common Garden","S_2",61.03248,-138.40834,792,2.222,8,2016-06-23,2016-08-14,52,"Summer","1.641","Yes",1.862,1.391943356,0.252447177228786,"Moisture","Eleanor Walker, Haydn Thomas",NA,"saturated","61.03248_-138.40834"
"152","K122","Rooibos","Kluane","Common Garden","S_2",61.03248,-138.40834,792,2.266,8,2016-06-23,2016-08-14,52,"Summer","1.694","Yes",1.904,1.444943356,0.241101178571429,"Moisture","Eleanor Walker, Haydn Thomas",NA,"saturated","61.03248_-138.40834"
"153","K123","Rooibos","Kluane","Common Garden","S_2",61.03248,-138.40834,792,2.266,8,2016-06-23,2016-08-14,52,"Summer","1.705","Yes",1.904,1.455943356,0.235323867647059,"Moisture","Eleanor Walker, Haydn Thomas",NA,"saturated","61.03248_-138.40834"
"154","K124","Rooibos","Kluane","Common Garden","S_2",61.03248,-138.40834,792,2.179,8,2016-06-23,2016-08-14,52,"Summer","1.642","Yes",1.822,1.392943356,0.235486632272228,"Moisture","Eleanor Walker, Haydn Thomas",NA,"saturated","61.03248_-138.40834"
"155","K125","Rooibos","Kluane","Common Garden","LW_2",61.03248,-138.40834,792,2.168,8,2016-06-23,2016-08-14,52,"Summer","1.711","Yes",1.811,1.461943356,0.192742487023744,"Moisture","Eleanor Walker, Haydn Thomas",NA,"light water","61.03248_-138.40834"
"156","K126","Rooibos","Kluane","Common Garden","LW_2",61.03248,-138.40834,792,2.21,8,2016-06-23,2016-08-14,52,"Summer","1.652","Yes",1.851,1.402943356,0.242061936250675,"Moisture","Eleanor Walker, Haydn Thomas",NA,"light water","61.03248_-138.40834"
"157","K127","Rooibos","Kluane","Common Garden","LW_2",61.03248,-138.40834,792,2.19,8,2016-06-23,2016-08-14,52,"Summer","1.683","Yes",1.832,1.433943356,0.217279827510917,"Moisture","Eleanor Walker, Haydn Thomas",NA,"light water","61.03248_-138.40834"
"158","K128","Rooibos","Kluane","Common Garden","LW_2",61.03248,-138.40834,792,2.254,8,2016-06-23,2016-08-14,52,"Summer","1.748","Yes",1.893,1.498943356,0.208165157950343,"Moisture","Eleanor Walker, Haydn Thomas",NA,"light water","61.03248_-138.40834"
"159","K129","Rooibos","Kluane","Common Garden","LW_2",61.03248,-138.40834,792,2.197,8,2016-06-23,2016-08-14,52,"Summer","1.791","Yes",1.839,1.541943356,0.161531617183252,"Moisture","Eleanor Walker, Haydn Thomas",NA,"light water","61.03248_-138.40834"
"160","K130","Rooibos","Kluane","Common Garden","LW_2",61.03248,-138.40834,792,2.236,8,2016-06-23,2016-08-14,52,"Summer","1.704","Yes",1.876,1.454943356,0.224443840085288,"Moisture","Eleanor Walker, Haydn Thomas",NA,"light water","61.03248_-138.40834"
"161","K131","Rooibos","Kluane","Common Garden","SC_1",61.03248,-138.40834,792,2.18,8,2016-06-23,2016-08-14,52,"Summer","1.679","Yes",1.823,1.429943356,0.215609788261108,"Warming + Moisture","Eleanor Walker, Haydn Thomas",NA,"saturated, cover","61.03248_-138.40834"
"162","K132","Rooibos","Kluane","Common Garden","SC_1",61.03248,-138.40834,792,2.282,8,2016-06-23,2016-08-14,52,"Summer","1.699","Yes",1.919,1.449943356,0.244427641479938,"Warming + Moisture","Eleanor Walker, Haydn Thomas",NA,"saturated, cover","61.03248_-138.40834"
"163","K133","Rooibos","Kluane","Common Garden","SC_1",61.03248,-138.40834,792,2.287,8,2016-06-23,2016-08-14,52,"Summer","1.78","Yes",1.924,1.530943356,0.204291395010395,"Warming + Moisture","Eleanor Walker, Haydn Thomas",NA,"saturated, cover","61.03248_-138.40834"
"164","K134","Rooibos","Kluane","Common Garden","SC_1",61.03248,-138.40834,792,2.284,8,2016-06-23,2016-08-14,52,"Summer","1.69","Yes",1.921,1.440943356,0.249899346173868,"Warming + Moisture","Eleanor Walker, Haydn Thomas",NA,"saturated, cover","61.03248_-138.40834"
"165","K135","Rooibos","Kluane","Common Garden","SC_1",61.03248,-138.40834,792,2.18,8,2016-06-23,2016-08-14,52,"Summer","1.656","Yes",1.823,1.406943356,0.228226354360944,"Warming + Moisture","Eleanor Walker, Haydn Thomas",NA,"saturated, cover","61.03248_-138.40834"
"166","K136","Rooibos","Kluane","Common Garden","SC_1",61.03248,-138.40834,792,2.177,8,2016-06-23,2016-08-14,52,"Summer","1.605","Yes",1.82,1.355943356,0.254976178021978,"Warming + Moisture","Eleanor Walker, Haydn Thomas",NA,"saturated, cover","61.03248_-138.40834"
"167","K137","Rooibos","Kluane","Common Garden","NW_1",61.03248,-138.40834,792,2.185,8,2016-06-23,2016-08-14,52,"Summer","1.817","Yes",1.827,1.567943356,0.141793455938697,"None","Eleanor Walker, Haydn Thomas",NA,"no water","61.03248_-138.40834"
"168","K138","Rooibos","Kluane","Common Garden","NW_1",61.03248,-138.40834,792,2.191,8,2016-06-23,2016-08-14,52,"Summer","1.795","Yes",1.833,1.545943356,0.15660482487725,"None","Eleanor Walker, Haydn Thomas",NA,"no water","61.03248_-138.40834"
"169","K139","Rooibos","Kluane","Common Garden","NW_1",61.03248,-138.40834,792,2.162,8,2016-06-23,2016-08-14,52,"Summer","1.777","Yes",1.806,1.527943356,0.153962704318937,"None","Eleanor Walker, Haydn Thomas",NA,"no water","61.03248_-138.40834"
"170","K140","Rooibos","Kluane","Common Garden","NW_1",61.03248,-138.40834,792,2.243,8,2016-06-23,2016-08-14,52,"Summer","1.889","Yes",1.882,1.639943356,0.128616707757705,"None","Eleanor Walker, Haydn Thomas",NA,"no water","61.03248_-138.40834"
"171","K141","Rooibos","Kluane","Common Garden","NW_1",61.03248,-138.40834,792,2.134,8,2016-06-23,2016-08-14,52,"Summer","1.747","Yes",1.779,1.497943356,0.157985747048904,"None","Eleanor Walker, Haydn Thomas",NA,"no water","61.03248_-138.40834"
"172","K142","Rooibos","Kluane","Common Garden","NW_1",61.03248,-138.40834,792,2.23,8,2016-06-23,2016-08-14,52,"Summer","1.776","Yes",1.87,1.526943356,0.183452750802139,"None","Eleanor Walker, Haydn Thomas",NA,"no water","61.03248_-138.40834"
"173","K143","Rooibos","Kluane","Common Garden","NW_2",61.03248,-138.40834,792,2.227,8,2016-06-23,2016-08-14,52,"Summer","1.778","Yes",1.867,1.528943356,0.181069439742903,"None","Eleanor Walker, Haydn Thomas",NA,"no water","61.03248_-138.40834"
"174","K144","Rooibos","Kluane","Common Garden","NW_2",61.03248,-138.40834,792,2.231,8,2016-06-23,2016-08-14,52,"Summer","1.776","Yes",1.871,1.526943356,0.183889173703902,"None","Eleanor Walker, Haydn Thomas",NA,"no water","61.03248_-138.40834"
"175","K145","Rooibos","Kluane","Common Garden","NW_2",61.03248,-138.40834,792,2.159,8,2016-06-23,2016-08-14,52,"Summer","1.706","Yes",1.803,1.456943356,0.191933801442041,"None","Eleanor Walker, Haydn Thomas",NA,"no water","61.03248_-138.40834"
"176","K146","Rooibos","Kluane","Common Garden","NW_2",61.03248,-138.40834,792,2.216,8,2016-06-23,2016-08-14,52,"Summer","1.771","Yes",1.857,1.521943356,0.180428995153473,"None","Eleanor Walker, Haydn Thomas",NA,"no water","61.03248_-138.40834"
"177","K147","Rooibos","Kluane","Common Garden","NW_2",61.03248,-138.40834,792,2.226,8,2016-06-23,2016-08-14,52,"Summer","1.764","Yes",1.866,1.514943356,0.188133249732047,"None","Eleanor Walker, Haydn Thomas",NA,"no water","61.03248_-138.40834"
"178","K148","Rooibos","Kluane","Common Garden","NW_2",61.03248,-138.40834,792,2.269,8,2016-06-23,2016-08-14,52,"Summer","1.84","Yes",1.907,1.590943356,0.165734999475616,"None","Eleanor Walker, Haydn Thomas",NA,"no water","61.03248_-138.40834"
"179","K149","Rooibos","Kluane","Common Garden","CTL_1",61.03248,-138.40834,792,2.196,8,2016-06-23,2016-08-14,52,"Summer","1.771","Yes",1.838,1.521943356,0.171956824809576,"None","Eleanor Walker, Haydn Thomas",NA,"","61.03248_-138.40834"
"180","K150","Rooibos","Kluane","Common Garden","CTL_1",61.03248,-138.40834,792,2.174,8,2016-06-23,2016-08-14,52,"Summer","1.715","Yes",1.817,1.465943356,0.193206738580077,"None","Eleanor Walker, Haydn Thomas",NA,"","61.03248_-138.40834"
"181","K151","Rooibos","Kluane","Common Garden","CTL_1",61.03248,-138.40834,792,2.239,8,2016-06-23,2016-08-14,52,"Summer","1.83","Yes",1.878,1.580943356,0.158177126730564,"None","Eleanor Walker, Haydn Thomas",NA,"","61.03248_-138.40834"
"182","K152","Rooibos","Kluane","Common Garden","CTL_1",61.03248,-138.40834,792,2.269,8,2016-06-23,2016-08-14,52,"Summer","1.805","Yes",1.907,1.555943356,0.184088434189827,"None","Eleanor Walker, Haydn Thomas",NA,"","61.03248_-138.40834"
"183","K153","Rooibos","Kluane","Common Garden","CTL_1",61.03248,-138.40834,792,2.161,8,2016-06-23,2016-08-14,52,"Summer","1.755","Yes",1.805,1.505943356,0.165682351246537,"None","Eleanor Walker, Haydn Thomas",NA,"","61.03248_-138.40834"
"184","K154","Rooibos","Kluane","Common Garden","CTL_1",61.03248,-138.40834,792,2.216,8,2016-06-23,2016-08-14,52,"Summer","1.775","Yes",1.857,1.525943356,0.178274983306408,"None","Eleanor Walker, Haydn Thomas",NA,"","61.03248_-138.40834"
"185","K155","Rooibos","Kluane","Common Garden","SC_2",61.03248,-138.40834,792,2.255,8,2016-06-23,2016-08-14,52,"Summer","1.777","Yes",1.893,1.527943356,0.192845559429477,"Warming + Moisture","Eleanor Walker, Haydn Thomas",NA,"saturated, cover","61.03248_-138.40834"
"186","K156","Rooibos","Kluane","Common Garden","SC_2",61.03248,-138.40834,792,2.225,8,2016-06-23,2016-08-14,52,"Summer","1.701","Yes",1.865,1.451943356,0.221478093297587,"Warming + Moisture","Eleanor Walker, Haydn Thomas",NA,"saturated, cover","61.03248_-138.40834"
"187","K157","Rooibos","Kluane","Common Garden","SC_2",61.03248,-138.40834,792,2.271,8,2016-06-23,2016-08-14,52,"Summer","1.744","Yes",1.909,1.494943356,0.216897141959141,"Warming + Moisture","Eleanor Walker, Haydn Thomas",NA,"saturated, cover","61.03248_-138.40834"
"188","K158","Rooibos","Kluane","Common Garden","SC_2",61.03248,-138.40834,792,2.195,8,2016-06-23,2016-08-14,52,"Summer","1.721","Yes",1.837,1.471943356,0.198724357103974,"Warming + Moisture","Eleanor Walker, Haydn Thomas",NA,"saturated, cover","61.03248_-138.40834"
"189","K159","Rooibos","Kluane","Common Garden","SC_2",61.03248,-138.40834,792,2.227,8,2016-06-23,2016-08-14,52,"Summer","1.689","Yes",1.867,1.439943356,0.228739498660953,"Warming + Moisture","Eleanor Walker, Haydn Thomas",NA,"saturated, cover","61.03248_-138.40834"
